time_left,ct_health,t_health,ct_armor,ct_players_alive,t_players_alive,bomb_planted
69.77,371.0,364.0,400.0,4.0,4.0,0
49.77,344.0,264.0,395.0,4.0,3.0,0
174.92,500.0,500.0,299.0,5.0,5.0,0
114.91,500.0,500.0,499.0,5.0,5.0,0
94.91,500.0,500.0,499.0,5.0,5.0,0
74.91,500.0,500.0,499.0,5.0,5.0,0
54.91,500.0,500.0,499.0,5.0,5.0,0
34.91,300.0,218.0,300.0,3.0,3.0,0
14.91,300.0,218.0,300.0,3.0,3.0,0
174.93,500.0,500.0,294.0,5.0,5.0,0
114.92,500.0,500.0,494.0,5.0,5.0,0
94.92,500.0,493.0,494.0,5.0,5.0,0
74.92,500.0,492.0,494.0,5.0,5.0,0
54.92,500.0,492.0,494.0,5.0,5.0,0
34.92,500.0,492.0,494.0,5.0,5.0,0
14.92,419.0,275.0,482.0,5.0,3.0,0
174.93,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,300.0,5.0,5.0,0
158.06,500.0,500.0,500.0,5.0,5.0,0
98.06,500.0,490.0,500.0,5.0,5.0,0
78.06,400.0,398.0,400.0,4.0,5.0,0
58.06,343.0,308.0,400.0,4.0,4.0,0
38.06,343.0,308.0,400.0,4.0,4.0,0
35.33,100.0,183.0,100.0,1.0,4.0,1
15.33,100.0,183.0,100.0,1.0,4.0,1
174.93,500.0,500.0,100.0,5.0,5.0,0
114.93,500.0,500.0,500.0,5.0,5.0,0
94.93,500.0,478.0,500.0,5.0,5.0,0
74.93,500.0,478.0,500.0,5.0,5.0,0
54.93,400.0,478.0,400.0,4.0,5.0,0
34.93,300.0,478.0,300.0,3.0,5.0,0
14.93,100.0,346.0,100.0,1.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,400.0,400.0,5.0,4.0,0
74.95,500.0,400.0,400.0,5.0,4.0,0
54.95,265.0,300.0,368.0,4.0,3.0,0
26.55,138.0,200.0,251.0,3.0,2.0,1
174.95,500.0,500.0,251.0,5.0,5.0,0
114.95,500.0,500.0,492.0,5.0,5.0,0
94.95,500.0,500.0,492.0,5.0,5.0,0
74.95,500.0,500.0,492.0,5.0,5.0,0
54.95,400.0,282.0,392.0,4.0,4.0,0
25.7,272.0,167.0,287.0,3.0,3.0,1
5.7,172.0,107.0,187.0,2.0,3.0,1
174.97,500.0,500.0,185.0,5.0,5.0,0
114.97,500.0,500.0,385.0,5.0,5.0,0
94.97,500.0,500.0,385.0,5.0,5.0,0
74.97,500.0,500.0,385.0,5.0,5.0,0
54.97,495.0,500.0,385.0,5.0,5.0,0
34.97,290.0,328.0,195.0,3.0,4.0,0
20.17,90.0,106.0,0.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,0.0,5.0,5.0,0
94.95,100.0,327.0,0.0,1.0,4.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,202.0,500.0,5.0,3.0,0
74.96,500.0,202.0,500.0,5.0,3.0,0
54.96,159.0,22.0,200.0,2.0,2.0,0
34.96,159.0,22.0,200.0,2.0,2.0,0
14.96,159.0,22.0,200.0,2.0,2.0,0
174.95,500.0,500.0,200.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,481.0,500.0,5.0,5.0,0
74.95,500.0,446.0,500.0,5.0,5.0,0
54.95,500.0,446.0,500.0,5.0,5.0,0
34.95,400.0,197.0,400.0,4.0,3.0,0
14.95,400.0,194.0,400.0,4.0,3.0,0
28.65,371.0,0.0,400.0,4.0,0.0,1
174.95,500.0,500.0,400.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,500.0,341.0,500.0,5.0,4.0,0
174.96,500.0,500.0,493.0,5.0,5.0,0
114.96,500.0,500.0,493.0,5.0,5.0,0
94.96,500.0,500.0,493.0,5.0,5.0,0
74.96,500.0,459.0,493.0,5.0,5.0,0
54.96,473.0,459.0,489.0,5.0,5.0,0
34.96,472.0,306.0,487.0,5.0,4.0,0
14.96,300.0,171.0,293.0,3.0,2.0,0
174.95,500.0,500.0,285.0,5.0,5.0,0
114.95,500.0,500.0,485.0,5.0,5.0,0
94.95,400.0,484.0,393.0,4.0,5.0,0
174.96,500.0,500.0,391.0,5.0,5.0,0
114.96,500.0,500.0,491.0,5.0,5.0,0
94.96,400.0,430.0,391.0,4.0,5.0,0
36.62,291.0,302.0,298.0,3.0,5.0,1
16.62,291.0,302.0,298.0,3.0,5.0,1
174.96,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
174.41,500.0,500.0,298.0,5.0,5.0,0
175.0,500.0,500.0,298.0,5.0,5.0,0
173.28,500.0,500.0,298.0,5.0,5.0,0
113.28,500.0,500.0,498.0,5.0,5.0,0
93.28,500.0,400.0,498.0,5.0,4.0,0
73.28,500.0,400.0,498.0,5.0,4.0,0
53.28,500.0,287.0,498.0,5.0,3.0,0
33.28,500.0,287.0,498.0,5.0,3.0,0
31.32,400.0,100.0,400.0,4.0,1.0,1
11.32,300.0,0.0,300.0,3.0,0.0,1
174.95,500.0,500.0,300.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,378.0,500.0,5.0,5.0,0
74.95,500.0,363.0,500.0,5.0,4.0,0
54.95,500.0,363.0,500.0,5.0,4.0,0
34.95,400.0,363.0,400.0,4.0,4.0,0
14.95,367.0,116.0,395.0,4.0,2.0,0
174.95,500.0,500.0,294.0,5.0,5.0,0
114.95,500.0,500.0,494.0,5.0,5.0,0
94.95,400.0,11.0,394.0,4.0,1.0,0
174.96,500.0,500.0,394.0,5.0,5.0,0
114.96,500.0,500.0,494.0,5.0,5.0,0
94.96,474.0,500.0,490.0,5.0,5.0,0
74.96,474.0,400.0,490.0,5.0,4.0,0
54.96,449.0,216.0,490.0,5.0,3.0,0
174.95,500.0,500.0,386.0,5.0,5.0,0
114.95,500.0,500.0,494.0,5.0,5.0,0
94.95,500.0,312.0,494.0,5.0,4.0,0
74.95,500.0,312.0,494.0,5.0,4.0,0
54.95,500.0,312.0,494.0,5.0,4.0,0
34.95,500.0,258.0,494.0,5.0,4.0,0
14.95,100.0,46.0,100.0,1.0,1.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
175.0,500.0,500.0,100.0,5.0,5.0,0
174.77,500.0,500.0,200.0,5.0,5.0,0
114.77,500.0,500.0,300.0,5.0,5.0,0
94.77,500.0,500.0,300.0,5.0,5.0,0
74.77,500.0,500.0,300.0,5.0,5.0,0
54.77,410.0,342.0,300.0,5.0,4.0,0
34.77,100.0,100.0,0.0,1.0,1.0,0
14.77,100.0,100.0,0.0,1.0,1.0,0
25.56,79.0,0.0,0.0,1.0,0.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,230.0,455.0,293.0,3.0,5.0,0
54.95,230.0,455.0,293.0,3.0,5.0,0
34.95,130.0,355.0,193.0,2.0,4.0,0
32.45,130.0,355.0,193.0,2.0,4.0,1
12.45,130.0,355.0,193.0,2.0,4.0,1
175.0,500.0,500.0,193.0,5.0,5.0,0
175.0,500.0,500.0,193.0,5.0,5.0,0
164.95,500.0,500.0,393.0,5.0,5.0,0
104.95,500.0,500.0,393.0,5.0,5.0,0
84.95,300.0,300.0,200.0,3.0,3.0,0
64.95,300.0,126.0,200.0,3.0,2.0,0
44.95,200.0,55.0,100.0,2.0,2.0,0
28.81,170.0,29.0,100.0,2.0,1.0,1
174.95,500.0,500.0,80.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,400.0,474.0,400.0,4.0,5.0,0
34.95,400.0,474.0,400.0,4.0,5.0,0
14.95,300.0,416.0,300.0,3.0,5.0,0
23.05,300.0,416.0,300.0,3.0,5.0,1
3.05,100.0,326.0,100.0,1.0,5.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,499.0,5.0,5.0,0
54.95,39.0,200.0,99.0,1.0,2.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,400.0,5.0,5.0,0
94.96,500.0,500.0,400.0,5.0,5.0,0
74.96,399.0,449.0,299.0,4.0,5.0,0
54.96,315.0,435.0,299.0,4.0,5.0,0
34.96,53.0,208.0,92.0,1.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,400.0,500.0,400.0,4.0,5.0,0
74.95,400.0,500.0,400.0,4.0,5.0,0
114.77,500.0,500.0,300.0,5.0,5.0,0
94.77,500.0,500.0,300.0,5.0,5.0,0
74.77,500.0,500.0,300.0,5.0,5.0,0
54.77,400.0,500.0,200.0,4.0,5.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,100.0,5.0,5.0,0
94.95,500.0,500.0,300.0,5.0,5.0,0
74.95,500.0,483.0,300.0,5.0,5.0,0
31.15,200.0,39.0,100.0,2.0,2.0,1
11.15,200.0,12.0,100.0,2.0,1.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,0.0,5.0,5.0,0
94.95,500.0,500.0,0.0,5.0,5.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,370.0,285.0,300.0,4.0,3.0,0
29.55,359.0,285.0,298.0,4.0,3.0,1
9.55,87.0,264.0,90.0,2.0,3.0,1
174.95,500.0,500.0,90.0,5.0,5.0,0
114.95,500.0,500.0,390.0,5.0,5.0,0
94.95,500.0,164.0,390.0,5.0,2.0,0
174.95,500.0,500.0,390.0,5.0,5.0,0
114.95,500.0,500.0,490.0,5.0,5.0,0
94.95,400.0,500.0,389.0,4.0,5.0,0
74.95,400.0,500.0,389.0,4.0,5.0,0
38.33,300.0,309.0,289.0,3.0,4.0,1
18.33,100.0,251.0,100.0,1.0,3.0,1
174.95,500.0,500.0,89.0,5.0,5.0,0
175.0,500.0,500.0,489.0,5.0,5.0,0
173.32,500.0,500.0,489.0,5.0,5.0,0
113.32,500.0,500.0,489.0,5.0,5.0,0
93.32,499.0,500.0,489.0,5.0,5.0,0
73.32,499.0,497.0,489.0,5.0,5.0,0
53.32,299.0,397.0,300.0,3.0,4.0,0
28.48,299.0,397.0,300.0,3.0,4.0,1
8.48,299.0,397.0,300.0,3.0,4.0,1
174.95,500.0,500.0,300.0,5.0,5.0,0
175.0,500.0,500.0,400.0,5.0,5.0,0
169.2,500.0,500.0,500.0,5.0,5.0,0
109.2,500.0,500.0,500.0,5.0,5.0,0
89.2,400.0,500.0,400.0,4.0,5.0,0
69.2,400.0,499.0,400.0,4.0,5.0,0
49.2,400.0,499.0,400.0,4.0,5.0,0
29.2,300.0,170.0,300.0,3.0,2.0,0
25.34,300.0,70.0,300.0,3.0,1.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,500.0,500.0,500.0,5.0,5.0,0
54.95,500.0,500.0,500.0,5.0,5.0,0
34.95,500.0,400.0,500.0,5.0,4.0,0
174.95,500.0,500.0,491.0,5.0,5.0,0
114.95,500.0,500.0,491.0,5.0,5.0,0
94.95,500.0,498.0,500.0,5.0,5.0,0
74.95,304.0,498.0,390.0,4.0,5.0,0
54.95,218.0,100.0,299.0,3.0,1.0,0
174.95,500.0,500.0,299.0,5.0,5.0,0
114.95,500.0,500.0,499.0,5.0,5.0,0
94.95,500.0,396.0,499.0,5.0,4.0,0
74.95,500.0,94.0,499.0,5.0,1.0,0
54.95,500.0,94.0,499.0,5.0,1.0,0
174.95,500.0,500.0,399.0,5.0,5.0,0
114.95,500.0,500.0,499.0,5.0,5.0,0
94.95,500.0,498.0,498.0,5.0,5.0,0
74.95,500.0,498.0,498.0,5.0,5.0,0
54.95,500.0,498.0,498.0,5.0,5.0,0
34.95,500.0,100.0,498.0,5.0,1.0,0
174.95,500.0,500.0,399.0,5.0,5.0,0
114.95,500.0,500.0,499.0,5.0,5.0,0
94.95,500.0,500.0,499.0,5.0,5.0,0
74.95,500.0,500.0,499.0,5.0,5.0,0
54.95,500.0,500.0,499.0,5.0,5.0,0
37.01,225.0,126.0,297.0,3.0,2.0,1
174.95,500.0,500.0,198.0,5.0,5.0,0
175.0,500.0,500.0,498.0,5.0,5.0,0
168.82,500.0,500.0,498.0,5.0,5.0,0
108.82,500.0,500.0,498.0,5.0,5.0,0
88.82,420.0,500.0,498.0,5.0,5.0,0
68.82,420.0,479.0,498.0,5.0,5.0,0
39.16,220.0,479.0,300.0,3.0,5.0,1
19.16,120.0,391.0,200.0,2.0,4.0,1
174.95,500.0,500.0,99.0,5.0,5.0,0
114.95,500.0,500.0,499.0,5.0,5.0,0
94.95,500.0,500.0,498.0,5.0,5.0,0
74.95,500.0,500.0,498.0,5.0,5.0,0
54.95,500.0,500.0,498.0,5.0,5.0,0
34.95,273.0,69.0,398.0,4.0,1.0,0
174.94,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,400.0,5.0,5.0,0
94.94,491.0,443.0,394.0,5.0,5.0,0
32.43,400.0,443.0,300.0,4.0,5.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,297.0,481.0,198.0,3.0,5.0,0
31.16,100.0,368.0,100.0,1.0,5.0,1
11.16,100.0,368.0,100.0,1.0,5.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,100.0,5.0,5.0,0
94.95,300.0,214.0,100.0,3.0,3.0,0
74.95,200.0,100.0,0.0,2.0,1.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,479.0,500.0,500.0,5.0,5.0,0
74.95,479.0,499.0,500.0,5.0,5.0,0
54.95,379.0,375.0,400.0,4.0,4.0,0
30.73,114.0,99.0,200.0,2.0,1.0,1
175.0,500.0,500.0,0.0,5.0,5.0,0
171.76,500.0,500.0,200.0,5.0,5.0,0
111.76,500.0,500.0,300.0,5.0,5.0,0
91.76,500.0,400.0,300.0,5.0,4.0,0
71.76,400.0,344.0,200.0,4.0,4.0,0
51.76,285.0,17.0,195.0,3.0,1.0,0
174.95,500.0,500.0,195.0,5.0,5.0,0
114.95,500.0,500.0,495.0,5.0,5.0,0
94.95,500.0,300.0,495.0,5.0,3.0,0
74.95,316.0,21.0,387.0,4.0,1.0,0
174.95,500.0,500.0,385.0,5.0,5.0,0
114.95,500.0,500.0,485.0,5.0,5.0,0
94.95,442.0,439.0,451.0,5.0,5.0,0
74.95,300.0,169.0,331.0,4.0,2.0,0
54.95,220.0,55.0,250.0,3.0,1.0,0
34.95,220.0,55.0,250.0,3.0,1.0,0
174.94,500.0,500.0,229.0,5.0,5.0,0
175.0,500.0,500.0,429.0,5.0,5.0,0
168.48,500.0,500.0,429.0,5.0,5.0,0
108.48,500.0,500.0,429.0,5.0,5.0,0
88.48,400.0,407.0,329.0,4.0,5.0,0
68.48,400.0,407.0,329.0,4.0,5.0,0
48.48,300.0,307.0,252.0,3.0,4.0,0
28.48,200.0,217.0,152.0,2.0,4.0,0
30.35,200.0,207.0,152.0,2.0,3.0,1
10.35,100.0,200.0,52.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
175.0,500.0,500.0,200.0,5.0,5.0,0
155.77,500.0,500.0,500.0,5.0,5.0,0
95.77,500.0,498.0,500.0,5.0,5.0,0
75.77,500.0,498.0,500.0,5.0,5.0,0
55.77,500.0,498.0,500.0,5.0,5.0,0
35.77,300.0,308.0,300.0,3.0,4.0,0
20.65,273.0,308.0,300.0,3.0,4.0,1
0.65,273.0,308.0,300.0,3.0,4.0,1
174.95,500.0,500.0,300.0,5.0,5.0,0
114.95,500.0,500.0,300.0,5.0,5.0,0
94.95,500.0,500.0,300.0,5.0,5.0,0
74.95,500.0,500.0,300.0,5.0,5.0,0
54.95,500.0,273.0,300.0,5.0,3.0,0
34.95,400.0,224.0,200.0,4.0,3.0,0
37.94,300.0,175.0,200.0,3.0,2.0,1
174.94,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,500.0,5.0,5.0,0
94.94,500.0,500.0,500.0,5.0,5.0,0
74.94,500.0,500.0,500.0,5.0,5.0,0
54.94,446.0,290.0,500.0,5.0,4.0,0
34.94,100.0,290.0,100.0,1.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,400.0,490.0,400.0,4.0,5.0,0
74.95,400.0,490.0,400.0,4.0,5.0,0
54.95,400.0,490.0,400.0,4.0,5.0,0
34.95,152.0,288.0,200.0,2.0,4.0,0
34.24,63.0,163.0,100.0,1.0,3.0,1
114.87,500.0,500.0,400.0,5.0,5.0,0
94.87,500.0,500.0,400.0,5.0,5.0,0
30.45,152.0,305.0,100.0,2.0,4.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,444.0,400.0,492.0,5.0,4.0,0
74.95,444.0,400.0,492.0,5.0,4.0,0
38.45,344.0,394.0,392.0,4.0,4.0,1
18.45,100.0,320.0,100.0,1.0,4.0,1
174.96,500.0,500.0,100.0,5.0,5.0,0
114.96,500.0,500.0,100.0,5.0,5.0,0
94.96,500.0,500.0,100.0,5.0,5.0,0
74.96,100.0,357.0,100.0,1.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,353.0,312.0,384.0,4.0,4.0,0
74.95,241.0,300.0,289.0,3.0,3.0,0
54.95,87.0,197.0,100.0,1.0,2.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,100.0,178.0,100.0,1.0,2.0,0
30.05,100.0,0.0,100.0,1.0,0.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,466.0,500.0,5.0,5.0,0
74.95,413.0,366.0,500.0,5.0,4.0,0
54.95,413.0,366.0,500.0,5.0,4.0,0
34.95,400.0,187.0,400.0,4.0,2.0,0
30.77,300.0,131.0,300.0,3.0,2.0,1
174.95,500.0,500.0,200.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,496.0,469.0,500.0,5.0,5.0,0
74.95,496.0,469.0,500.0,5.0,5.0,0
54.95,496.0,386.0,500.0,5.0,5.0,0
38.03,200.0,273.0,200.0,2.0,4.0,1
18.03,100.0,73.0,100.0,1.0,2.0,1
174.95,500.0,500.0,100.0,5.0,5.0,0
114.96,500.0,500.0,400.0,5.0,5.0,0
74.96,475.0,300.0,400.0,5.0,3.0,0
174.96,500.0,500.0,400.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,491.0,500.0,5.0,5.0,0
74.96,500.0,372.0,500.0,5.0,4.0,0
54.96,300.0,3.0,300.0,3.0,1.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,469.0,200.0,498.0,5.0,2.0,0
174.96,500.0,500.0,497.0,5.0,5.0,0
175.0,500.0,500.0,497.0,5.0,5.0,0
167.5,500.0,500.0,497.0,5.0,5.0,0
107.5,500.0,500.0,497.0,5.0,5.0,0
87.5,500.0,483.0,497.0,5.0,5.0,0
67.5,500.0,383.0,497.0,5.0,4.0,0
35.06,272.0,301.0,299.0,3.0,4.0,1
15.06,272.0,301.0,299.0,3.0,4.0,1
174.96,500.0,500.0,295.0,5.0,5.0,0
114.96,500.0,500.0,495.0,5.0,5.0,0
94.96,497.0,456.0,495.0,5.0,5.0,0
74.96,497.0,456.0,495.0,5.0,5.0,0
54.96,297.0,177.0,295.0,3.0,2.0,0
22.11,173.0,0.0,193.0,2.0,0.0,1
174.95,500.0,500.0,193.0,5.0,5.0,0
114.95,500.0,500.0,493.0,5.0,5.0,0
94.95,500.0,400.0,493.0,5.0,4.0,0
74.95,300.0,399.0,300.0,3.0,4.0,0
54.95,100.0,199.0,100.0,1.0,2.0,0
32.73,65.0,199.0,88.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,492.0,500.0,5.0,5.0,0
74.95,413.0,392.0,500.0,5.0,4.0,0
54.95,413.0,392.0,500.0,5.0,4.0,0
34.95,274.0,100.0,296.0,3.0,1.0,0
174.95,500.0,500.0,292.0,5.0,5.0,0
114.95,500.0,500.0,492.0,5.0,5.0,0
94.95,500.0,500.0,492.0,5.0,5.0,0
74.95,500.0,500.0,492.0,5.0,5.0,0
54.95,300.0,400.0,292.0,3.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,500.0,500.0,400.0,5.0,5.0,0
36.53,77.0,168.0,94.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,400.0,5.0,5.0,0
94.95,500.0,500.0,400.0,5.0,5.0,0
74.95,477.0,499.0,392.0,5.0,5.0,0
54.95,477.0,499.0,392.0,5.0,5.0,0
34.95,300.0,323.0,200.0,3.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,0.0,5.0,5.0,0
94.95,400.0,466.0,0.0,4.0,5.0,0
174.96,500.0,500.0,0.0,5.0,5.0,0
114.96,500.0,500.0,500.0,5.0,5.0,0
94.96,500.0,395.0,500.0,5.0,4.0,0
74.96,400.0,354.0,400.0,4.0,4.0,0
22.43,160.0,179.0,186.0,2.0,2.0,1
2.43,47.0,0.0,92.0,1.0,0.0,1
174.95,500.0,500.0,92.0,5.0,5.0,0
114.95,500.0,500.0,92.0,5.0,5.0,0
94.95,500.0,500.0,492.0,5.0,5.0,0
74.95,499.0,500.0,492.0,5.0,5.0,0
54.95,300.0,333.0,300.0,3.0,4.0,0
34.95,200.0,333.0,200.0,2.0,4.0,0
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,429.0,200.0,493.0,5.0,2.0,0
174.95,500.0,500.0,293.0,5.0,5.0,0
114.95,500.0,500.0,493.0,5.0,5.0,0
94.95,500.0,400.0,493.0,5.0,4.0,0
74.95,220.0,100.0,290.0,3.0,1.0,0
174.95,500.0,500.0,290.0,5.0,5.0,0
175.0,500.0,500.0,494.0,5.0,5.0,0
171.65,500.0,500.0,494.0,5.0,5.0,0
111.65,500.0,500.0,494.0,5.0,5.0,0
91.65,500.0,500.0,494.0,5.0,5.0,0
71.65,457.0,500.0,494.0,5.0,5.0,0
51.65,157.0,297.0,194.0,2.0,3.0,0
27.09,104.0,197.0,186.0,2.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
74.95,478.0,500.0,498.0,5.0,5.0,0
38.93,78.0,136.0,98.0,1.0,2.0,1
174.95,500.0,500.0,0.0,5.0,5.0,0
114.95,500.0,500.0,500.0,5.0,5.0,0
94.95,500.0,500.0,500.0,5.0,5.0,0
74.95,300.0,398.0,300.0,3.0,4.0,0
31.1,100.0,246.0,100.0,1.0,3.0,1
11.1,100.0,198.0,100.0,1.0,2.0,1
175.0,500.0,500.0,74.0,5.0,5.0,0
175.0,500.0,500.0,474.0,5.0,5.0,0
164.95,500.0,500.0,474.0,5.0,5.0,0
104.95,500.0,500.0,474.0,5.0,5.0,0
84.95,500.0,473.0,474.0,5.0,5.0,0
64.95,500.0,473.0,474.0,5.0,5.0,0
44.95,241.0,373.0,265.0,3.0,4.0,0
174.91,500.0,500.0,0.0,5.0,5.0,0
94.91,300.0,489.0,200.0,3.0,5.0,0
37.85,84.0,366.0,95.0,1.0,4.0,1
174.93,500.0,500.0,0.0,5.0,5.0,0
114.93,500.0,500.0,200.0,5.0,5.0,0
94.93,500.0,500.0,200.0,5.0,5.0,0
74.93,500.0,400.0,200.0,5.0,4.0,0
54.93,500.0,338.0,200.0,5.0,4.0,0
26.21,299.0,268.0,65.0,4.0,4.0,1
174.93,500.0,500.0,0.0,5.0,5.0,0
114.94,500.0,500.0,0.0,5.0,5.0,0
94.94,249.0,340.0,0.0,4.0,4.0,0
174.93,500.0,500.0,0.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
175.0,500.0,500.0,500.0,5.0,5.0,0
160.82,500.0,500.0,500.0,5.0,5.0,0
100.82,500.0,500.0,500.0,5.0,5.0,0
80.82,464.0,469.0,494.0,5.0,5.0,0
60.82,339.0,160.0,390.0,4.0,2.0,0
40.82,264.0,100.0,294.0,3.0,1.0,0
20.82,264.0,100.0,294.0,3.0,1.0,0
0.82,264.0,100.0,294.0,3.0,1.0,0
174.93,500.0,500.0,294.0,5.0,5.0,0
175.0,500.0,500.0,394.0,5.0,5.0,0
172.05,500.0,500.0,494.0,5.0,5.0,0
112.05,500.0,500.0,494.0,5.0,5.0,0
92.05,300.0,400.0,294.0,3.0,4.0,0
37.83,200.0,397.0,194.0,2.0,4.0,1
17.83,200.0,216.0,194.0,2.0,3.0,1
174.92,500.0,500.0,91.0,5.0,5.0,0
114.93,500.0,500.0,191.0,5.0,5.0,0
94.93,500.0,500.0,191.0,5.0,5.0,0
74.93,277.0,468.0,183.0,3.0,5.0,0
54.93,277.0,468.0,183.0,3.0,5.0,0
34.93,277.0,468.0,183.0,3.0,5.0,0
39.48,277.0,368.0,183.0,3.0,4.0,1
19.48,277.0,368.0,183.0,3.0,4.0,1
174.93,500.0,500.0,183.0,5.0,5.0,0
114.93,500.0,500.0,483.0,5.0,5.0,0
94.93,499.0,478.0,482.0,5.0,5.0,0
74.93,499.0,381.0,482.0,5.0,4.0,0
54.93,499.0,381.0,482.0,5.0,4.0,0
34.93,441.0,100.0,482.0,5.0,1.0,0
14.93,342.0,29.0,391.0,4.0,1.0,0
174.92,500.0,500.0,391.0,5.0,5.0,0
175.0,500.0,500.0,491.0,5.0,5.0,0
175.0,500.0,500.0,491.0,5.0,5.0,0
157.72,500.0,500.0,491.0,5.0,5.0,0
97.72,500.0,500.0,491.0,5.0,5.0,0
